entity_id,spec_id
ENTITY#976,www.ebay.com//50092
ENTITY#976,www.ebay.com//15289
ENTITY#977,www.ebay.com//7748
ENTITY#977,www.ebay.com//2019
ENTITY#978,www.ebay.com//25460
ENTITY#978,www.ebay.com//15756
ENTITY#979,www.ebay.com//6397
ENTITY#977,www.ebay.com//7616
ENTITY#979,www.ebay.com//51482
ENTITY#364,www.ebay.com//52009
ENTITY#364,www.ebay.com//14574
ENTITY#364,www.ebay.com//2502
ENTITY#980,www.isupplyhub.com//1535
ENTITY#980,ni.traetelo.com//5901
ENTITY#981,www.flexshopper.com//1155
ENTITY#982,www.flexshopper.com//979
ENTITY#982,www.flexshopper.com//1413
ENTITY#983,www.flexshopper.com//840
ENTITY#982,www.topendelectronic.co.uk//476
ENTITY#982,buy.net//945
ENTITY#984,www.ebay.com//7801
ENTITY#982,www.vology.com//2836
ENTITY#985,www.flexshopper.com//1318
ENTITY#981,www.flexshopper.com//2572
ENTITY#985,www.ebay.com//17882
ENTITY#984,www.flexshopper.com//1333
ENTITY#983,www.topendelectronic.co.uk//128
ENTITY#984,www.ebay.com//15252
ENTITY#985,www.vology.com//1102
ENTITY#982,www.flexshopper.com//2078
ENTITY#982,buy.net//2154
ENTITY#984,www.ebay.com//18480
ENTITY#984,www.ebay.com//18586
ENTITY#982,www.flexshopper.com//659
ENTITY#985,www.flexshopper.com//2475
ENTITY#984,www.ebay.com//16802
ENTITY#984,www.flexshopper.com//2098
ENTITY#981,www.flexshopper.com//696
ENTITY#983,www.tigerdirect.com//136
ENTITY#986,buy.net//1883
ENTITY#983,www.ebay.com//18336
ENTITY#983,www.flexshopper.com//521
ENTITY#987,buy.net//2278
ENTITY#982,www.flexshopper.com//1622
ENTITY#988,www.vology.com//2096
ENTITY#988,www.bidorbuy.co.za//537
ENTITY#987,www.flexshopper.com//1828
ENTITY#987,www.topendelectronic.co.uk//69
ENTITY#986,www.flexshopper.com//2557
ENTITY#986,buy.net//2251
ENTITY#987,www.flexshopper.com//2215
ENTITY#985,www.vology.com//3889
ENTITY#986,www.isupplyhub.com//1474
ENTITY#985,www.flexshopper.com//1728
ENTITY#987,www.topendelectronic.co.uk//70
ENTITY#985,www.flexshopper.com//2436
ENTITY#981,www.flexshopper.com//898
ENTITY#989,www.ebay.com//17914
ENTITY#990,www.ebay.com//16735
ENTITY#991,www.ebay.com//18167
ENTITY#990,www.ebay.com//17504
ENTITY#989,www.ebay.com//15862
ENTITY#989,www.ebay.com//13870
ENTITY#990,www.ebay.com//14377
ENTITY#991,www.ebay.com//17214
ENTITY#992,www.flexshopper.com//43
ENTITY#992,www.thenerds.net//827
ENTITY#994,buy.net//1567
ENTITY#992,wallmartphoto.com//344
ENTITY#992,www.thenerds.net//718
ENTITY#992,www.flexshopper.com//2217
ENTITY#994,www.flexshopper.com//2235
ENTITY#994,www.thenerds.net//1234
ENTITY#994,wallmartphoto.com//33
ENTITY#994,www.flexshopper.com//2324
ENTITY#994,www.flexshopper.com//1238
ENTITY#992,buy.net//93
ENTITY#994,wallmartphoto.com//209
ENTITY#992,buy.net//1759
ENTITY#994,www.thenerds.net//1034
ENTITY#994,www.flexshopper.com//750
ENTITY#995,www.amazon.com//1780
ENTITY#996,www.flexshopper.com//896
ENTITY#996,www.amazon.com//2133
ENTITY#996,www.flexshopper.com//429
ENTITY#996,www.thenerds.net//1391
ENTITY#995,www.amazon.com//1836
ENTITY#995,www.amazon.com//372
ENTITY#995,www.amazon.com//2191
ENTITY#995,www.amazon.com//753
ENTITY#995,www.amazon.com//1664
ENTITY#997,www.isupplyhub.com//970
ENTITY#997,www.gosale.com//130
ENTITY#998,www.amazon.com//90
ENTITY#998,www.amazon.com//413
ENTITY#996,www.amazon.com//1307
ENTITY#995,www.amazon.com//241
ENTITY#996,www.amazon.com//218
ENTITY#996,www.amazon.com//1690
ENTITY#996,www.flexshopper.com//2523
ENTITY#996,www.isupplyhub.com//1269
ENTITY#999,wallmartphoto.com//859
ENTITY#1000,www.amazon.com//1313
ENTITY#1000,www.thenerds.net//1129
ENTITY#1000,www.amazon.com//2395
ENTITY#1001,www.thenerds.net//862
ENTITY#1000,buy.net//634
ENTITY#1000,www.flexshopper.com//1098
ENTITY#1000,buy.net//393
ENTITY#1001,buy.net//2012
ENTITY#1001,www.flexshopper.com//1352
ENTITY#1000,www.thenerds.net//1396
ENTITY#1000,www.amazon.com//1081
ENTITY#1000,www.amazon.com//1014
ENTITY#1001,www.flexshopper.com//1905
ENTITY#999,www.amazon.com//1166
ENTITY#1000,www.flexshopper.com//2173
ENTITY#1001,www.amazon.com//2284
ENTITY#999,wallmartphoto.com//765
ENTITY#1000,www.amazon.com//291
ENTITY#1000,www.amazon.com//2226
ENTITY#1000,www.amazon.com//1389
ENTITY#1001,www.isupplyhub.com//326
ENTITY#1002,www.flexshopper.com//326
ENTITY#1003,www.isupplyhub.com//451
ENTITY#1004,www.isupplyhub.com//648
ENTITY#1004,buy.net//1992
ENTITY#1004,wallmartphoto.com//411
ENTITY#1003,www.topendelectronic.co.uk//93
ENTITY#1003,www.amazon.com//331
ENTITY#1003,www.topendelectronic.co.uk//448
ENTITY#1003,wallmartphoto.com//813
ENTITY#1003,www.amazon.com//1545
ENTITY#1003,www.thenerds.net//1394
ENTITY#1004,www.thenerds.net//1265
ENTITY#1003,www.amazon.com//279
ENTITY#1004,www.flexshopper.com//292
ENTITY#1003,buy.net//1836
ENTITY#1002,www.amazon.com//1752
ENTITY#1003,www.flexshopper.com//741
ENTITY#390,www.amazon.com//1904
ENTITY#390,www.isupplyhub.com//1586
ENTITY#1005,www.amazon.com//1573
ENTITY#1006,www.isupplyhub.com//391
ENTITY#1006,www.amazon.com//928
ENTITY#390,www.amazon.com//2043
ENTITY#1005,www.isupplyhub.com//406
ENTITY#1007,www.thenerds.net//1274
ENTITY#1008,www.thenerds.net//1254
ENTITY#1007,www.flexshopper.com//1051
ENTITY#1008,www.topendelectronic.co.uk//110
ENTITY#1009,www.thenerds.net//1039
ENTITY#1009,www.thenerds.net//1184
ENTITY#1010,www.thenerds.net//1434
ENTITY#1010,www.thenerds.net//1221
ENTITY#397,www.isupplyhub.com//1642
ENTITY#397,www.bhphotovideo.com//159
ENTITY#398,www.amazon.com//400
ENTITY#1011,www.thenerds.net//1504
ENTITY#398,www.isupplyhub.com//603
ENTITY#398,www.amazon.com//2170
ENTITY#1011,www.topendelectronic.co.uk//297
ENTITY#403,www.ebay.com//3828
ENTITY#403,www.staples.com//97
ENTITY#407,www.flexshopper.com//225
ENTITY#407,www.flexshopper.com//2397
ENTITY#407,www.flexshopper.com//816
ENTITY#408,www.ebay.com//15136
ENTITY#408,www.ebay.com//17972
ENTITY#408,www.ebay.com//17905
ENTITY#408,www.ebay.com//15856
ENTITY#408,www.ebay.com//17766
ENTITY#408,www.ebay.com//17987
ENTITY#1037,www.topendelectronic.co.uk//126
ENTITY#1038,www.topendelectronic.co.uk//492
ENTITY#1037,www.thenerds.net//1575
ENTITY#1038,wallmartphoto.com//599
ENTITY#1038,buy.net//1731
ENTITY#1038,www.thenerds.net//885
ENTITY#1039,www.thenerds.net//1200
ENTITY#1039,www.amazon.com//1961
ENTITY#1056,www.ebay.com//3824
ENTITY#1057,www.ebay.com//1777
ENTITY#1057,www.ebay.com//51351
ENTITY#1056,www.ebay.com//6512
ENTITY#420,www.ebay.com//50884
ENTITY#420,www.ebay.com//17907
ENTITY#424,www.ebay.com//49815
ENTITY#424,www.ebay.com//51664
ENTITY#424,www.vology.com//3193
ENTITY#424,www.ebay.com//49523
ENTITY#425,www.isupplyhub.com//513
ENTITY#425,www.bidorbuy.co.za//1863
ENTITY#1050,www.thenerds.net//978
ENTITY#1045,www.ebay.com//17349
ENTITY#1046,www.flexshopper.com//2237
ENTITY#1047,www.flexshopper.com//2032
ENTITY#1047,www.flexshopper.com//990
ENTITY#1048,www.flexshopper.com//703
ENTITY#1048,www.ebay.com//25241
ENTITY#1049,www.ebay.com//17150
ENTITY#1050,www.flexshopper.com//2128
ENTITY#1046,www.ebay.com//14186
ENTITY#1045,www.bidorbuy.co.za//2023
ENTITY#1048,buy.net//132
ENTITY#1048,buy.net//1789
ENTITY#1049,www.amazon.com//1647
ENTITY#1051,www.amazon.com//2384
ENTITY#1051,www.amazon.com//1875
ENTITY#1051,www.isupplyhub.com//399
ENTITY#1052,www.tigerdirect.com//38
ENTITY#1052,www.isupplyhub.com//1453
ENTITY#1052,www.flexshopper.com//1237
ENTITY#1053,www.flexshopper.com//158
ENTITY#1053,wallmartphoto.com//736
ENTITY#1052,www.amazon.com//369
ENTITY#1052,www.isupplyhub.com//577
ENTITY#1053,www.tigerdirect.com//86
ENTITY#1054,www.isupplyhub.com//1070
ENTITY#1053,www.isupplyhub.com//37
ENTITY#1052,wallmartphoto.com//187
ENTITY#1052,www.isupplyhub.com//950
ENTITY#1052,www.flexshopper.com//1733
ENTITY#1052,buy.net//1625
ENTITY#1052,www.gosale.com//74
ENTITY#1053,buy.net//1179
ENTITY#1052,buy.net//1665
ENTITY#1052,www.isupplyhub.com//1648
ENTITY#1052,buy.net//889
ENTITY#1053,www.mygofer.com//32
ENTITY#1053,www.thenerds.net//1499
ENTITY#1053,www.amazon.com//981
ENTITY#1052,www.thenerds.net//1037
ENTITY#1054,www.pricequebec.com//698
ENTITY#1053,www.flexshopper.com//1131
ENTITY#1053,www.thenerds.net//937
ENTITY#1055,www.ebay.com//49451
ENTITY#1055,www.ebay.com//1657
ENTITY#1043,buy.net//1248
ENTITY#1043,www.topendelectronic.co.uk//390
ENTITY#1043,www.ebay.com//16864
ENTITY#1043,www.flexshopper.com//2395
ENTITY#1044,www.topendelectronic.co.uk//60
ENTITY#1043,www.thenerds.net//1236
ENTITY#1044,buy.net//890
ENTITY#1043,www.ebay.com//5483
ENTITY#1042,www.ebay.com//14140
ENTITY#1042,www.topendelectronic.co.uk//258
ENTITY#1042,www.isupplyhub.com//1232
ENTITY#1042,www.gosale.com//93
ENTITY#1042,www.isupplyhub.com//157
ENTITY#1042,www.gosale.com//99
ENTITY#435,www.ebay.com//50595
ENTITY#435,www.topendelectronic.co.uk//445
ENTITY#435,www.flexshopper.com//976
ENTITY#436,www.thenerds.net//1246
ENTITY#436,www.flexshopper.com//742
ENTITY#436,www.amazon.com//398
ENTITY#436,www.isupplyhub.com//890
ENTITY#438,wallmartphoto.com//418
ENTITY#438,www.thenerds.net//758
ENTITY#438,buy.net//116
ENTITY#1034,www.amazon.com//1365
ENTITY#1035,www.amazon.com//1980
ENTITY#1034,www.isupplyhub.com//573
ENTITY#1036,www.flexshopper.com//458
ENTITY#1036,www.flexshopper.com//2450
ENTITY#1034,www.isupplyhub.com//274
ENTITY#1034,www.flexshopper.com//869
ENTITY#1036,www.isupplyhub.com//1128
ENTITY#1036,www.isupplyhub.com//822
ENTITY#1035,www.isupplyhub.com//361
ENTITY#441,www.thenerds.net//985
ENTITY#441,buy.net//1963
ENTITY#441,www.isupplyhub.com//669
ENTITY#1033,buy.net//923
ENTITY#1033,www.thenerds.net//916
ENTITY#442,wallmartphoto.com//545
ENTITY#442,www.isupplyhub.com//178
ENTITY#443,www.topendelectronic.co.uk//181
ENTITY#443,www.thenerds.net//956
ENTITY#443,www.topendelectronic.co.uk//393
ENTITY#443,www.thenerds.net//1516
ENTITY#443,www.ebay.com//3862
ENTITY#443,wallmartphoto.com//309
ENTITY#444,www.gosale.com//53
ENTITY#444,wallmartphoto.com//787
ENTITY#444,buy.net//258
ENTITY#444,www.isupplyhub.com//348
ENTITY#444,buy.net//731
ENTITY#444,www.topendelectronic.co.uk//133
ENTITY#444,www.thenerds.net//887
ENTITY#444,www.topendelectronic.co.uk//382
ENTITY#444,www.thenerds.net//754
ENTITY#444,wallmartphoto.com//228
ENTITY#445,buy.net//1655
ENTITY#445,www.thenerds.net//1290
ENTITY#445,www.topendelectronic.co.uk//470
ENTITY#448,www.thenerds.net//1374
ENTITY#448,www.isupplyhub.com//779
ENTITY#448,www.amazon.com//821
ENTITY#448,www.amazon.com//1646
ENTITY#452,buy.net//2109
ENTITY#452,www.thenerds.net//922
ENTITY#452,www.topendelectronic.co.uk//202
ENTITY#452,buy.net//243
ENTITY#452,www.thenerds.net//1420
ENTITY#452,www.topendelectronic.co.uk//453
ENTITY#453,www.isupplyhub.com//459
ENTITY#453,www.amazon.com//2294
ENTITY#453,www.isupplyhub.com//1256
ENTITY#1031,www.vology.com//3351
ENTITY#1031,www.pricequebec.com//1215
ENTITY#1032,www.pricequebec.com//2492
ENTITY#1032,www.pricequebec.com//503
ENTITY#1031,www.vology.com//1434
ENTITY#1032,www.pricequebec.com//1488
ENTITY#1025,www.vology.com//3582
ENTITY#1026,www.vology.com//3542
ENTITY#1027,www.vology.com//1299
ENTITY#1028,www.pricequebec.com//2058
ENTITY#1025,www.pricequebec.com//547
ENTITY#1026,www.pricequebec.com//2017
ENTITY#1029,www.vology.com//4222
ENTITY#1027,www.vology.com//1765
ENTITY#1028,www.pricequebec.com//884
ENTITY#1030,www.pricequebec.com//99
ENTITY#1029,www.vology.com//441
ENTITY#1025,www.vology.com//2924
ENTITY#1027,www.amazon.com//536
ENTITY#1025,www.vology.com//688
ENTITY#1026,www.vology.com//4545
ENTITY#1026,www.pricequebec.com//2111
ENTITY#1027,www.vology.com//1676
ENTITY#1026,www.pricequebec.com//610
ENTITY#1030,www.ebay.com//1702
ENTITY#1030,www.vology.com//47
ENTITY#1026,www.ebay.com//3737
ENTITY#1030,www.vology.com//4052
ENTITY#1028,www.vology.com//998
ENTITY#1023,www.ebay.com//15967
ENTITY#1024,www.ebay.com//50003
ENTITY#1024,www.ebay.com//7322
ENTITY#1024,www.ebay.com//16400
ENTITY#1024,www.ebay.com//17453
ENTITY#1024,www.ebay.com//50631
ENTITY#1023,www.ebay.com//15923
ENTITY#1016,www.isupplyhub.com//75
ENTITY#1017,www.ebay.com//7895
ENTITY#1019,www.bidorbuy.co.za//1483
ENTITY#1018,www.pricequebec.com//1910
ENTITY#1019,www.ebay.com//17955
ENTITY#1020,www.ebay.com//15367
ENTITY#1021,www.ebay.com//17267
ENTITY#1022,www.pricequebec.com//770
ENTITY#1017,www.ebay.com//15533
ENTITY#1019,www.bidorbuy.co.za//1686
ENTITY#1018,www.vology.com//1976
ENTITY#1021,www.ebay.com//17133
ENTITY#1022,www.pricequebec.com//1221
ENTITY#1022,www.pricequebec.com//1518
ENTITY#1019,www.bidorbuy.co.za//1030
ENTITY#1019,www.ebay.com//14435
ENTITY#1019,www.vology.com//1668
ENTITY#1017,www.ebay.com//14111
ENTITY#1022,www.pricequebec.com//1465
ENTITY#1017,www.ebay.com//18203
ENTITY#1020,www.gosale.com//195
ENTITY#1020,www.isupplyhub.com//1057
ENTITY#1016,www.isupplyhub.com//985
ENTITY#1012,www.ebay.com//52283
ENTITY#1013,www.vology.com//1800
ENTITY#1013,www.vology.com//4374
ENTITY#1014,www.ebay.com//14060
ENTITY#1014,www.ebay.com//4704
ENTITY#1015,www.vology.com//2042
ENTITY#1012,www.vology.com//1818
ENTITY#1013,www.vology.com//1778
ENTITY#1012,www.ebay.com//51840
ENTITY#1013,www.vology.com//3414
ENTITY#1015,www.ebay.com//18743
ENTITY#1013,www.vology.com//210
ENTITY#1014,www.ebay.com//14102
ENTITY#1012,www.vology.com//2930
ENTITY#1014,www.ebay.com//13914
ENTITY#1012,www.vology.com//135
ENTITY#464,livehotdeals.com//1179
ENTITY#464,www.softwarecity.ca//682
ENTITY#464,livehotdeals.com//1146
ENTITY#464,www.pricequebec.com//1684
ENTITY#464,www.pricequebec.com//161
ENTITY#464,www.pricequebec.com//1102
