"id","name","price","brand","description","size","category","true_brand_dirty","true_size"
378,"SanDisk Extreme Pro SDHC UHS-2 minneskort 32 GB - Minneskort till kamera",990,NULL,NULL,NULL,NULL,"SANDISK","32 GB "
423,"SanDisk Extreme Pro SDHC UHS-2 minneskort 64 GB - Minneskort till kamera",1790,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
147,"SanDisk SDHC 8GB Minneskort - Minneskort till kamera",99,NULL,NULL,NULL,NULL,"SANDISK","8 GB"
444,"SanDisk Extreme Plus Micro SDXC 64 GB Minneskort - Tillbehör iPad, Surfplatta",599,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
237,"SanDisk Extreme Plus SD-minneskort 16 GB - Minneskort till kamera",249,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
116,"SanDisk Extreme Plus SD-minneskort 32 GB - Minneskort till kamera",449,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
39,"SanDisk Extreme Plus SD-minneskort 64 GB - Minneskort till kamera",699,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
451,"SanDisk Extreme Pro SDHC minneskort 128 GB - Minneskort till kamera",990,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
83,"SanDisk Extreme Pro SDHC minneskort 256 GB - Minneskort till kamera",2190,NULL,NULL,NULL,NULL,"SANDISK","256 GB"
175,"SanDisk Extreme Pro SDHC minneskort 32 GB - Minneskort till kamera",359,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
428,"SanDisk Extreme Pro SDHC minneskort 64 GB - Minneskort till kamera",490,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
173,"SanDisk Ultra SD Minneskort 128 GB - Minneskort till kamera",599,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
30,"SanDisk Ultra SD Minneskort 16 GB - Minneskort, USB-minne",149,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
52,"SanDisk Ultra SD Minneskort 32 GB - Minneskort till kamera",279,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
124,"SanDisk Ultra SD Minneskort 64 GB - Minneskort till kamera",299,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
186,"SanDisk Extreme Pro 16 GB SDHC UHS-I Minneskort - Minneskort till kamera",349,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
175,"SanDisk Extreme PRO 32 GB SD-minneskort - Minneskort, USB-minne",399,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
428,"SanDisk Extreme Pro 64 GB SDHC UHS-I Minneskort - Minneskort, USB-minne",649,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
334,"Sony SDHC 94MB Minneskort 16 GB - Minneskort, USB-minne",279,NULL,NULL,NULL,NULL,"SONY","16 GB"
276,"Sony SF-16UZ SD minneskort 16 GB - Minneskort till kamera",399,NULL,NULL,NULL,NULL,"SONY","16 GB"
268,"Sony Professional SF-G32 SDHC minneskort 32 GB - Minneskort, USB-minne",999,NULL,NULL,NULL,NULL,"SONY","32 GB"
120,"Sony Professional SF-M32 SDHC minneskort 32 GB - Minneskort till kamera",549,NULL,NULL,NULL,NULL,"SONY","32 GB"
274,"Sony Minneskort DSHC 94 MB CL10 32 GB - Minneskort till kamera",449,NULL,NULL,NULL,NULL,"SONY","32 GB"
234,"Sony SF-32UZ SD minneskort 32 GB - Minneskort till kamera",599,NULL,NULL,NULL,NULL,"SONY","32 GB"
263,"Sony Professional SF-G64 SDHC minneskort 64 GB - Minneskort, USB-minne",1799,NULL,NULL,NULL,NULL,"SONY","64 GB"
309,"Sony Professional SF-M64 SDHC minneskort 64 GB - Minneskort till kamera",899,NULL,NULL,NULL,NULL,"SONY","64 GB"
317,"Sony SDXC Minneskort 94MB CL10 64 GB - Minneskort till kamera",899,NULL,NULL,NULL,NULL,"SONY","64 GB"
379,"Sony SF-64UZ SD minneskort 64 GB - Minneskort till kamera",899,NULL,NULL,NULL,NULL,"SONY","64 GB"
224,"Sony Minneskort SDHC 94 MB CL10 8 GB - Minneskort till kamera",249,NULL,NULL,NULL,NULL,"SONY","8 GB"
181,"Sony Professional SF-G128 SDHC minneskort 128 GB - Minneskort till kamera",3499,NULL,NULL,NULL,NULL,"SONY","128 GB"
410,"Sony Professional SF-M128 SDHC minneskort 128 GB - Minneskort, USB-minne",1299,NULL,NULL,NULL,NULL,"SONY","128 GB"
404,"Sony Expert SF-G1UX2 SDXC minneskort 128 GB - Minneskort till kamera",1099,NULL,NULL,NULL,NULL,"SONY","128 GB"
368,"Sony Professional SF-G1UZ SDXC minneskort 128 GB - Minneskort, USB-minne",1299,NULL,NULL,NULL,NULL,"SONY","128 GB"
313,"Sony Expert SF-G2UX2 SDXC minneskort 256 GB - Minneskort, USB-minne",1999,NULL,NULL,NULL,NULL,"SONY","256 GB"
209,"Sony Professional SF-G2UZ SDXC minneskort 256 GB - Minneskort till kamera",2399,NULL,NULL,NULL,NULL,"SONY","256 GB"
109,"Toshiba Exceria Pro N401 SDXC kort 128 GB - Minneskort, USB-minne",849,NULL,NULL,NULL,NULL,"TOSHIBA","128 GB"
180,"Toshiba Exceria Pro N401 SDHC kort 16 GB - Minneskort till kamera",199,NULL,NULL,NULL,NULL,"TOSHIBA","16 GB"
151,"Toshiba Exceria Pro N401 SDHC kort 32 GB - Minneskort till kamera",299,NULL,NULL,NULL,NULL,"TOSHIBA","32 GB"
219,"Toshiba Exceria Pro N401 SDXC kort 64 GB - Minneskort, USB-minne",499,NULL,NULL,NULL,NULL,"TOSHIBA","64 GB"
132,"Toshiba Exceria N302 SDXC kort 128 GB - Minneskort till kamera",699,NULL,NULL,NULL,NULL,"TOSHIBA","128 GB"
32,"Toshiba Exceria N302 SDHC kort 16 GB - Minneskort, USB-minne",129,NULL,NULL,NULL,NULL,"TOSHIBA","16 GB"
399,"Toshiba Exceria N302 SDHC kort 32 GB - Minneskort, USB-minne",249,NULL,NULL,NULL,NULL,"TOSHIBA","32 GB"
115,"Toshiba Exceria N302 SDXC kort 64 GB - Minneskort till kamera",399,NULL,NULL,NULL,NULL,"TOSHIBA","64 GB"
348,"SanDisk Ultra Dual USB-minne (3.0) 64 GB - Diverse mobiltillbehör",449,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
232,"SanDisk Ultra Dual USB-C 3.1 flash drive 64 GB - Diverse mobiltillbehör",349,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
212,"Samsung Evo Plus Micro SDXC 128 GB minneskort - Minneskort till mobil",699,NULL,NULL,NULL,NULL,"Samsung","128 GB"
307,"SanDisk Ultra Dual USB-minne (3.0) 16 GB - Minneskort, USB-minne",149,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
80,"SanDisk Ultra Dual USB-minne (3.0) 32 GB - Minneskort till mobil",199,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
348,"SanDisk Ultra Dual USB-minne (3.0) 64 GB - Minneskort, USB-minne",499,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
90,"SanDisk Ultra Dual USB-C 3.1 flash drive 32 GB - Minneskort, USB-minne",329,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
279,"SanDisk Extreme Plus Micro SDHC 32 GB Minneskort - Minneskort till kamera",349,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
51,"SanDisk Extreme Plus Micro SD Minneskort 16 GB - Minneskort, USB-minne",349,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
279,"SanDisk Extreme Plus Micro SD Minneskort 32 GB - Minneskort till mobil",449,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
444,"SanDisk Extreme Plus Micro SD Minneskort 64 GB - Minneskort till mobil",799,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
1,"SanDisk Extreme Pro Micro SD kort 128 GB + kortläsare - Minneskort till mobil",3290,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
163,"SanDisk Extreme Pro Micro SD kort 64 GB + kortläsare - Minneskort, USB-minne",1190,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
16,"SanDisk Ultra Micro SD-kort 64 GB - Minneskort till kamera",399,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
188,"SanDisk Ultra Dual USB 3.0 flash drive 128 GB - Minneskort till mobil",649,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
74,"SanDisk Ultra Micro SD Minneskort 128 GB - Minneskort till kamera",599,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
174,"SanDisk Ultra Micro SD Minneskort 16 GB - Minneskort, USB-minne",169,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
52,"SanDisk Ultra Micro SD Minneskort  32 GB - Minneskort till kamera",229,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
16,"SanDisk Ultra Micro SD Minneskort 64 GB - Minneskort till kamera",299,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
377,"SanDisk Extreme PRO microSDHC Minneskort 16 GB - Minneskort till mobil",379,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
375,"SanDisk Extreme Pro micro SDHC Minneskort 32 GB - Minneskort, USB-minne",499,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
330,"Sony Micro SD Minneskort 128 GB + adapter - Minneskort till mobil",899,NULL,NULL,NULL,NULL,"SONY","128 GB"
190,"Sony Micro SDHC Minneskort 95MB CL10 16 GB - Minneskort, USB-minne",399,NULL,NULL,NULL,NULL,"SONY","16 GB"
395,"Sony Micro SD Minneskort 16 GB + adapter - Minneskort, USB-minne",169,NULL,NULL,NULL,NULL,"SONY","16 GB"
418,"Sony Micro SDHC Minneskort 95MB CL10 32 GB - Minneskort, USB-minne",549,NULL,NULL,NULL,NULL,"SONY","32 GB"
261,"Sony Micro SD Minneskort 32 GB + adapter - Minneskort, USB-minne",329,NULL,NULL,NULL,NULL,"SONY","32 GB"
296,"Sony Professional SR-32UZA Micro SDXC-kort 32 GB - Minneskort, USB-minne",549,NULL,NULL,NULL,NULL,"SONY","32 GB"
84,"Sony Micro SDXC Minneskort 95MB CL10 64 GB - Minneskort till kamera",899,NULL,NULL,NULL,NULL,"SONY","64 GB"
170,"Sony Micro SD Minneskort 64 GB + adapter - Minneskort till mobil",599,NULL,NULL,NULL,NULL,"SONY","64 GB"
448,"Sony Professional SR-64UZA Micro SDXC-kort 64 GB - Minneskort till mobil",899,NULL,NULL,NULL,NULL,"SONY","64 GB"
117,"Sony Micro SD Minneskort 8 GB + adapter - Minneskort till kamera",99,NULL,NULL,NULL,NULL,"SONY","8 GB"
197,"Sony Expert SR-G1UX2A Micro SDXC minneskort 128 GB - Minneskort till mobil",1899,NULL,NULL,NULL,NULL,"SONY","128 GB"
128,"Sony Professional SR-128UZA Micro SDXC-kort 128 GB - Minneskort, USB-minne",1999,NULL,NULL,NULL,NULL,"SONY","128 GB"
295,"Toshiba Exceria M302 Micro SDXC kort 128 GB - Minneskort till kamera",549,NULL,NULL,NULL,NULL,"TOSHIBA","128 GB"
118,"Toshiba Exceria M302 Micro SDHC kort 16 GB - Minneskort till kamera",129,NULL,NULL,NULL,NULL,"TOSHIBA","16 GB"
18,"Toshiba Exceria M302 Micro SDHC kort 32 GB - Minneskort till mobil",199,NULL,NULL,NULL,NULL,"TOSHIBA","32 GB"
252,"Toshiba Exceria M302 Micro SDXC kort 64 GB - Minneskort, USB-minne",349,NULL,NULL,NULL,NULL,"TOSHIBA","64 GB"
420,"Toshiba Exceria Pro M401 Micro SDHC kort 16 GB - Minneskort, USB-minne",179,NULL,NULL,NULL,NULL,"TOSHIBA","16 GB"
67,"Toshiba Exceria Pro M401 Micro SDHC kort 32 GB - Minneskort, USB-minne",299,NULL,NULL,NULL,NULL,"TOSHIBA","32 GB"
288,"Toshiba Exceria Pro M401 Micro SDXC kort 64 GB - Minneskort till kamera",499,NULL,NULL,NULL,NULL,"TOSHIBA","64 GB"
364,"SanDisk Extreme microSDHC 32GB UHS-I / U3",119,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
425,"Kingston Canvas Go microSDXC 64GB UHS\-I",139.99,NULL,NULL,NULL,NULL,"Kingston","64 GB"
203,"Kingston Canvas microSDXC 128GB UHS\-I + adapter",319,NULL,NULL,NULL,NULL,"Kingston","128 GB"
392,"Kingston Canvas React microSDXC 128GB UHS\-I + adapter",319,NULL,NULL,NULL,NULL,"Kingston","128 GB"
184,"Kingston Canvas React microSDXC 64GB UHS\-I + adapter",149.99,NULL,NULL,NULL,NULL,"Kingston","64 GB"
184,"Kingston Canvas React microSDXC 64GB UHS\-I",149.99,NULL,NULL,NULL,NULL,"Kingston","64 GB"
86,"Kingston Canvas Select microSDXC 128GB UHS\-I + adapter",179.99,NULL,NULL,NULL,NULL,"Kingston","128 GB"
86,"Kingston Canvas Select microSDXC 128GB UHS\-I",169.99,NULL,NULL,NULL,NULL,"Kingston","128 GB"
266,"Kingston Canvas Select microSDXC 256GB Class 10 UHS\-I + adapter",439,NULL,NULL,NULL,NULL,"Kingston","256 GB"
20,"Kingston microSDHC Class 10 UHS-I 16GB",42.99,NULL,NULL,NULL,NULL,"Kingston","16 GB"
243,"Kingston microSDHC Class 10 UHS-I 32GB",69.99,NULL,NULL,NULL,NULL,"Kingston","32 GB"
266,"Kingston microSDXC 256GB Class 10 UHS-I + adapter",539,NULL,NULL,NULL,NULL,"Kingston","256 GB"
392,"Kingston microSDXC Class 10 UHS-I 128GB",399,NULL,NULL,NULL,NULL,"Kingston","128 GB"
86,"Kingston microSDXC Class 10 UHS-I 128GB",229,NULL,NULL,NULL,NULL,"Kingston","128 GB"
86,"Kingston microSDXC Class 10 UHS-I 128GB",229,NULL,NULL,NULL,NULL,"Kingston","128 GB"
425,"Kingston microSDXC Class 10 UHS-I 64GB",99.99,NULL,NULL,NULL,NULL,"Kingston","64 GB"
389,"Kingston SDHC 32GB Class 10 UHS-I",64.99,NULL,NULL,NULL,NULL,"Kingston","32 GB"
415,"Kingston SDHC Class 10 UHS-I 16GB",24.99,NULL,NULL,NULL,NULL,"Kingston","16 GB"
406,"Kingston SDHC Class 10 UHS-I 16GB",39.99,NULL,NULL,NULL,NULL,"Kingston","16 GB"
446,"Kingston SDHC Class 10 UHS-I 32GB",49.99,NULL,NULL,NULL,NULL,"Kingston","32 GB"
37,"Kingston SDHC Class 10 UHS-I U3 32GB",49.99,NULL,NULL,NULL,NULL,"Kingston","32 GB"
320,"Kingston SDXC 64GB Class 10 UHS-I U3",139.99,NULL,NULL,NULL,NULL,"Kingston","64 GB"
228,"Kingston SDXC 128GB Class 10 UHS\-I U3",219,NULL,NULL,NULL,NULL,"Kingston","128 GB"
13,"Kingston SDXC 128GB Class 10 UHS-I",219,NULL,NULL,NULL,NULL,"Kingston","128 GB"
372,"Kingston SDXC 128GB ultimate Class 10 UHS-I",239,NULL,NULL,NULL,NULL,"Kingston","128 GB"
56,"Kingston SDXC 256GB Class 10 UHS\-I U3",469,NULL,NULL,NULL,NULL,"Kingston","256 GB"
249,"Kingston SDXC 64GB Class 10 UHS-I",119.99,NULL,NULL,NULL,NULL,"Kingston","64 GB"
46,"Kingston SDXC 64GB ulitmate Class 10 UHS-I",129.99,NULL,NULL,NULL,NULL,"Kingston","64 GB"
212,"Samsung microSD EVO Plus 128GB",229,NULL,NULL,NULL,NULL,"Samsung","128 GB"
178,"Samsung microSD EVO Plus 16GB",44.99,NULL,NULL,NULL,NULL,"Samsung","16 GB"
121,"Samsung microSD EVO Plus 32GB",79.99,NULL,NULL,NULL,NULL,"Samsung","32 GB"
417,"Samsung microSD EVO Plus 64GB",139.99,NULL,NULL,NULL,NULL,"Samsung","64 GB"
104,"Samsung microSD Pro Plus 32GB",149.99,NULL,NULL,NULL,NULL,"Samsung","32 GB"
355,"Samsung microSD Pro Plus 64GB",99.99,NULL,NULL,NULL,NULL,"Samsung","64 GB"
195,"Samsung microSDHC Pro Class 10 UHS-I 16GB",49.99,NULL,NULL,NULL,NULL,"Samsung","16 GB"
122,"Samsung microSDHC Pro Class 10 UHS-I 32GB",79.99,NULL,NULL,NULL,NULL,"Samsung","32 GB"
191,"Samsung microSDXC Pro Class 10 UHS-I 64GB",139.99,NULL,NULL,NULL,NULL,"Samsung","64 GB"
212,"Samsung microSDHC EVO Plus 128GB Class 10",299.99,NULL,NULL,NULL,NULL,"Samsung","128 GB"
121,"Samsung microSDHC EVO Plus 32GB Class 10",79.99,NULL,NULL,NULL,NULL,"Samsung","32 GB"
417,"Samsung microSDHC EVO Plus 64GB Class 10",159.99,NULL,NULL,NULL,NULL,"Samsung","64 GB"
364,"SanDisk Extreme microSDHC 32GB + adapter",109.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
364,"SanDisk Extreme microSDHC 32GB + adapter",149.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
364,"SanDisk Extreme microSDHC 90mb/s U3/UHS-I 32GB",99.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
364,"SanDisk Extreme MicroSDHC Class 10 32GB",99.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
364,"SanDisk Extreme microSDHC UHS-I U3 4K 32GB",109.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
1,"SanDisk Extreme microSDXC 128GB + adapter",519,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
163,"SanDisk Extreme microSDXC 64GB + adapter",249,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
450,"SanDisk Extreme microSDXC 90mb/s U3/UHS-I 128GB",449,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
445,"SanDisk Extreme microSDXC 90mb/s U3/UHS-I 64GB",99.99,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
445,"SanDisk Extreme microSDXC 90mb/s U3/UHS-I 64GB",189.99,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
450,"SanDisk Extreme MicroSDXC Class 10 128GB",399.99,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
445,"SanDisk Extreme MicroSDXC Class 10 64GB",179.99,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
450,"SanDisk Extreme microSDXC UHS-I U3 4K 128GB",349.99,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
445,"SanDisk Extreme microSDXC UHS-I U3 4K 64GB",179.99,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
375,"SanDisk Extreme Pro MicroSDHC Class 10 32GB",129.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
1,"SanDisk Extreme Pro MicroSDXC 128GB",1069,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
163,"SanDisk Extreme PRO microSDXC UHS-II 64GB",519,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
175,"SanDisk Extreme Pro SDHC Class 10 32GB",139.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
451,"SanDisk Extreme Pro SDXC Class 10 U3/UHS-I 128GB",335,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
83,"SanDisk Extreme Pro SDXC Class 10 U3/UHS-I 256GB",749,NULL,NULL,NULL,NULL,"SANDISK","256 GB"
428,"SanDisk Extreme Pro SDXC Class 10 U3/UHS-I 64GB",199.99,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
423,"SanDisk Extreme Pro SDXC UHS-II/U3 64GB",699,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
129,"SanDisk Extreme SDHC Class 10 U3/UHS-I 16GB",79.99,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
356,"SanDisk Extreme SDHC Class 10 U3/UHS-I 32GB",99.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
356,"SanDisk Extreme SDHC Class 10 UHS-I U3 V30 32GB",99.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
384,"SanDisk Extreme SDXC Class 10 UHS-I U3 V30 128GB",319,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
456,"SanDisk Extreme SDXC Class 10 UHS-I U3 V30 64GB",179.99,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
397,"SanDisk micro SDHC 32GB Class 4 + adapter SD",64.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
397,"SanDisk microSDHC 32GB Class 4 + adapter SD",64.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
52,"SanDisk microSDHC 32GB UHS-I",79.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
74,"SanDisk microSDXC 128GB UHS-I",279.99,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
174,"SanDisk microSDHC 16GB UHS-I",37.99,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
16,"SanDisk microSDXC 64GB UHS-I",149.99,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
138,"SanDisk SDXC 64GB",109.99,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
74,"SanDisk Ultra 128GB microSDXC + adapter SD",249,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
74,"SanDisk Ultra 128GB microSDXC I + adapter SD",299.99,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
74,"SanDisk Ultra 128GB microSDXC UHS\-I + adapter SD",199.99,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
16,"SanDisk Ultra 64GB microSDXC + adapter SD",159.99,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
174,"SanDisk Ultra 16GB microSDHC + adapter SD",44.99,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
174,"SanDisk Ultra 16GB microSDHC",44.99,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
100,"SanDisk Ultra 200GB microSDXC",499.99,NULL,NULL,NULL,NULL,"SANDISK","200 GB"
52,"SanDisk Ultra 32GB microSDHC + adapter SD",89.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
52,"SanDisk Ultra 32GB microSDHC",79.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
16,"SanDisk Ultra 64GB microSDXC",149.99,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
176,"SanDisk Ultra microSDHC Class 10 8GB",29.99,NULL,NULL,NULL,NULL,"SANDISK","8 GB"
30,"SanDisk Ultra SDHC Class 10 UHS-I 16GB",44.99,NULL,NULL,NULL,NULL,"SANDISK","16 GB"
85,"SanDisk Ultra SDHC Class 10 UHS-I 32GB",89.99,NULL,NULL,NULL,NULL,"SANDISK","32 GB"
173,"SanDisk Ultra SDXC Class 10 UHS-I 128GB",259,NULL,NULL,NULL,NULL,"SANDISK","128 GB"
124,"SanDisk Ultra SDXC Class 10 UHS-I 64GB",119.99,NULL,NULL,NULL,NULL,"SANDISK","64 GB"
330,"Sony microSDHC Class 10 128GB",299.99,NULL,NULL,NULL,NULL,"SONY","128 GB"
395,"Sony microSDHC Class 10 16GB",44.99,NULL,NULL,NULL,NULL,"SONY","16 GB"
261,"Sony microSDHC Class 10 32GB",89.99,NULL,NULL,NULL,NULL,"SONY","32 GB"
84,"Sony microSDHC SR-64UXA 64GB",179.99,NULL,NULL,NULL,NULL,"SONY","64 GB"
170,"Sony microSDXC SR-64UYA 64GB",149.99,NULL,NULL,NULL,NULL,"SONY","64 GB"
108,"Sony SF8N4 SDHC Class 4 8GB",34.99,NULL,NULL,NULL,NULL,"SONY","8 GB"
274,"Sony SF-32UX2 32GB",139.99,NULL,NULL,NULL,NULL,"SONY","32 GB"
317,"Sony SF-64UX2 64GB",249,NULL,NULL,NULL,NULL,"SONY","64 GB"
257,"Sony SF16U SDHC Class 10 UHS-I 16GB",39.99,NULL,NULL,NULL,NULL,"SONY","16 GB"
172,"Sony SF32U SDHC UHS-I Class 10 32GB",69.99,NULL,NULL,NULL,NULL,"SONY","32 GB"
351,"Sony SF64U 64GB",139.99,NULL,NULL,NULL,NULL,"SONY","64 GB"
418,"Sony SR-32UXA 32GB",99.99,NULL,NULL,NULL,NULL,"SONY","32 GB"
118,"Toshiba MicroSD EXERIA M302 16GB",39.99,NULL,NULL,NULL,NULL,"TOSHIBA","16 GB"
18,"Toshiba Micro SD EXCRIA M302-EA 32GB",79.99,NULL,NULL,NULL,NULL,"TOSHIBA","32 GB"
295,"Toshiba MicroSD EXERIA M302-EA 128GB",299,NULL,NULL,NULL,NULL,"TOSHIBA","128 GB"
252,"Toshiba MicroSDXC EXERIA M302-EA 64GB",149.99,NULL,NULL,NULL,NULL,"TOSHIBA","64 GB"
405,"Toshiba microSD Exceria 16GB",29.99,NULL,NULL,NULL,NULL,"TOSHIBA","16 GB"
439,"Toshiba microSDHC 8GB",29.99,NULL,NULL,NULL,NULL,"TOSHIBA","8 GB"
350,"Intenso Alu Line 16GB (srebrny)",29.99,NULL,NULL,NULL,NULL,"Intenso","16 GB"
350,"Intenso Alu Line 16GB USB 2.0 (antracyt)",29.99,NULL,NULL,NULL,NULL,"Intenso","16 GB"
383,"Intenso Alu Line 32GB USB 2.0 (antracyt)",49.99,NULL,NULL,NULL,NULL,"Intenso","32 GB"
193,"Intenso Alu Line 4GB USB 2.0 (antracyt)",24.99,NULL,NULL,NULL,NULL,"Intenso","4 GB"
254,"Intenso Alu Line 64GB USB 2.0 (antracyt)",69.99,NULL,NULL,NULL,NULL,"Intenso","64 GB"
328,"Intenso Alu Line 8GB USB 2.0 (antracyt)",29.99,NULL,NULL,NULL,NULL,"Intenso","8 GB"
133,"Intenso Rainbow Line 16GB (czarny)",36.99,NULL,NULL,NULL,NULL,"Intenso","16 GB"
88,"Intenso Rainbow Line 32GB (przezroczysty)",49.99,NULL,NULL,NULL,NULL,"Intenso","32 GB"
62,"Intenso Rainbow Line 64GB (pomara?czowy)",79.99,NULL,NULL,NULL,NULL,"Intenso","64 GB"
210,"Intenso Rainbow Line 8GB (zielony)",24.99,NULL,NULL,NULL,NULL,"Intenso","8 GB"
38,"Intenso Ultra Line 128GB USB 3.0",159.99,NULL,NULL,NULL,NULL,"Intenso","128 GB"
168,"Kingston Data Traveler 101 Gen2 32GB USB 2.0 (czerwony)",59.99,NULL,NULL,NULL,NULL,"Kingston","32 GB"
177,"Kingston Data Traveler 50 128GB USB 3.0",189.99,NULL,NULL,NULL,NULL,"Kingston","128 GB"
324,"Kingston Data Traveler 50 32GB USB 3.0",54.99,NULL,NULL,NULL,NULL,"Kingston","32 GB"
325,"Kingston Data Traveler 50 64GB USB 3.0",89.99,NULL,NULL,NULL,NULL,"Kingston","64 GB"
34,"Kingston Data Traveler 50 8GB USB 3.0",29.99,NULL,NULL,NULL,NULL,"Kingston","8 GB"
265,"Kingston Data Traveler DTSE9G2 64GB USB 3.0",99.99,NULL,NULL,NULL,NULL,"Kingston","64 GB"
218,"Kingston Data Traveler I G4 64GB USB 3.0",89.99,NULL,NULL,NULL,NULL,"Kingston","64 GB"
304,"Kingston Data Traveler MicroDuo 3C 16GB USB 3.1 Gen1",49.99,NULL,NULL,NULL,NULL,"Kingston","16 GB"
87,"Kingston Data Traveler MicroDuo 3C 32GB USB 3.1 Gen1",69.99,NULL,NULL,NULL,NULL,"Kingston","32 GB"
273,"Kingston DataTraveler 101 Gen2 16GB (czarny)",29.99,NULL,NULL,NULL,NULL,"Kingston","16 GB"
215,"Kingston DataTraveler 50 16GB USB 3.0",29.99,NULL,NULL,NULL,NULL,"Kingston","16 GB"
338,"Kingston DataTraveler I G4 16GB USB 3.0",29.99,NULL,NULL,NULL,NULL,"Kingston","16 GB"
6,"Kingston DataTraveler I G4 32GB USB 3.0",44.99,NULL,NULL,NULL,NULL,"Kingston","32 GB"
161,"Kingston DataTraveler microDUO 32GB USB3/microUSB OTG",59.99,NULL,NULL,NULL,NULL,"Kingston","32 GB"
91,"Kingston DataTraveler microDuo 3C 128GB",219,NULL,NULL,NULL,NULL,"Kingston","128 GB"
299,"Kingston DataTraveler microDUO 64GB USB 3.0 - microUSB",119.99,NULL,NULL,NULL,NULL,"Kingston","64 GB"
